ref_area.label,source.label,indicator.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Total,Currency: U.S. dollars,2019,1.989,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Male,Currency: Local currency,2019,6334.376,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Male,Currency: 2021 PPP $,2019,4.237,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Male,Currency: U.S. dollars,2019,1.93,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Female,Currency: Local currency,2019,6793.243,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Female,Currency: 2021 PPP $,2019,4.544,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Female,Currency: U.S. dollars,2019,2.07,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Total,Currency: Local currency,2018,5992.117,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Total,Currency: 2021 PPP $,2018,4.092,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Total,Currency: U.S. dollars,2018,2.027,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Male,Currency: Local currency,2018,5827.008,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Male,Currency: 2021 PPP $,2018,3.979,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Male,Currency: U.S. dollars,2018,1.971,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Female,Currency: Local currency,2018,6210.684,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Female,Currency: 2021 PPP $,2018,4.241,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Female,Currency: U.S. dollars,2018,2.101,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Total,Currency: Local currency,2017,5754.879,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Total,Currency: 2021 PPP $,2017,3.922,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Total,Currency: U.S. dollars,2017,1.95,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Male,Currency: Local currency,2017,5588.678,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Male,Currency: 2021 PPP $,2017,3.809,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Male,Currency: U.S. dollars,2017,1.894,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Female,Currency: Local currency,2017,5974.399,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Female,Currency: 2021 PPP $,2017,4.072,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Female,Currency: U.S. dollars,2017,2.024,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Total,Currency: Local currency,2016,5476.983,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Total,Currency: 2021 PPP $,2016,3.903,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Total,Currency: U.S. dollars,2016,1.793,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Male,Currency: Local currency,2016,5361.565,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Male,Currency: 2021 PPP $,2016,3.821,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Male,Currency: U.S. dollars,2016,1.755,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Female,Currency: Local currency,2016,5630.442,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Female,Currency: 2021 PPP $,2016,4.012,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Female,Currency: U.S. dollars,2016,1.843,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Total,Currency: Local currency,2015,5188.85,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Total,Currency: 2021 PPP $,2015,3.933,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Total,Currency: U.S. dollars,2015,1.893,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Male,Currency: Local currency,2015,5048.475,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Male,Currency: 2021 PPP $,2015,3.826,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Male,Currency: U.S. dollars,2015,1.841,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Female,Currency: Local currency,2015,5375.06,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Female,Currency: 2021 PPP $,2015,4.074,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Female,Currency: U.S. dollars,2015,1.96,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Total,Currency: Local currency,2014,5058.232,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Total,Currency: 2021 PPP $,2014,4.018,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Total,Currency: U.S. dollars,2014,2.528,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Male,Currency: Local currency,2014,4952.969,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Male,Currency: 2021 PPP $,2014,3.935,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Male,Currency: U.S. dollars,2014,2.475,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Female,Currency: Local currency,2014,5201.412,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Female,Currency: 2021 PPP $,2014,4.132,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Colombia,LFS - Integrated Household Survey,Average hourly earnings of employees by sex,Female,Currency: U.S. dollars,2014,2.599,,,Currency: COL - Colombian peso (COP),Repository: ILO-STATISTICS - Micro data processing
Costa Rica,LFS - Continuous Employment Survey,Average hourly earnings of employees by sex,Total,Currency: Local currency,2024,3193.166,,,Currency: CRI - Colon (CRC),Repository: ILO-STATISTICS - Micro data processing
Costa Rica,LFS - Continuous Employment Survey,Average hourly earnings of employees by sex,Total,Currency: 2021 PPP $,2024,9.386,,,Currency: CRI - Colon (CRC),Repository: ILO-STATISTICS - Micro data processing
Costa Rica,LFS - Continuous Employment Survey,Average hourly earnings of employees by sex,Total,Currency: U.S. dollars,2024,6.199,,,Currency: CRI - Colon (CRC),Repository: ILO-STATISTICS - Micro data processing
Costa Rica,LFS - Continuous Employment Survey,Average hourly earnings of employees by sex,Male,Currency: Local currency,2024,3111.764,,,Currency: CRI - Colon (CRC),Repository: ILO-STATISTICS - Micro data processing
Costa Rica,LFS - Continuous Employment Survey,Average hourly earnings of employees by sex,Male,Currency: 2021 PPP $,2024,9.147,,,Currency: CRI - Colon (CRC),Repository: ILO-STATISTICS - Micro data processing
Costa Rica,LFS - Continuous Employment Survey,Average hourly earnings of employees by sex,Male,Currency: U.S. dollars,2024,6.041,,,Currency: CRI - Colon (CRC),Repository: ILO-STATISTICS - Micro data processing
Costa Rica,LFS - Continuous Employment Survey,Average hourly earnings of employees by sex,Female,Currency: Local currency,2024,3309.015,,,Currency: CRI - Colon (CRC),Repository: ILO-STATISTICS - Micro data processing
Costa Rica,LFS - Continuous Employment Survey,Average hourly earnings of employees by sex,Female,Currency: 2021 PPP $,2024,9.727,,,Currency: CRI - Colon (CRC),Repository: ILO-STATISTICS - Micro data processing
Costa Rica,LFS - Continuous Employment Survey,Average hourly earnings of employees by sex,Female,Currency: U.S. dollars,2024,6.424,,,Currency: CRI - Colon (CRC),Repository: ILO-STATISTICS - Micro data processing
Costa Rica,LFS - Continuous Employment Survey,Average hourly earnings of employees by sex,Total,Currency: Local currency,2023,3053.991,,,Currency: CRI - Colon (CRC),Repository: ILO-STATISTICS - Micro data processing
